date,temperature,precipitation,is_weekend,is_hot,is_dry,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,total_units_sold
2022-10-22,3.5,10.4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,12.0
2022-10-23,4.4,20.4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,5.0
2022-10-24,4.5,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,33.0
2022-10-25,2.6,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,29.0
2022-10-26,-1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,30.0
2022-10-27,4.0,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,28.0
2022-10-28,7.3,5.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15.0
2022-10-29,-1.0,13.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0
2022-10-30,4.8,5.7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,8.0
2022-10-31,1.7,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,21.0
2022-11-01,2.2,2.3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26.0
2022-11-02,-0.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,20.0
2022-11-03,1.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,27.0
2022-11-04,5.1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,31.0
2022-11-05,3.1,2.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,16.0
2022-11-06,5.8,3.2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,22.0
2022-11-07,4.3,1.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.0
2022-11-08,2.3,1.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25.0
2022-11-09,5.4,0.7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.0
2022-11-10,2.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,32.0
2022-11-11,2.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,24.0
2022-11-12,-0.1,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,36.0
2022-11-13,0.7,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,30.0
2022-11-14,-1.4,5.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19.0
2022-11-15,2.7,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,22.0
2022-11-16,-2.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,26.0
2022-11-17,2.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,29.0
2022-11-18,-0.6,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,34.0
2022-11-19,2.7,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,20.0
2022-11-20,1.5,0.2,True,False,True,False,False,False,False,False,False,False,False,False,True,False,36.0
2022-11-21,4.1,10.9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.0
2022-11-22,1.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,24.0
2022-11-23,-4.6,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,31.0
2022-11-24,-0.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,28.0
2022-11-25,-3.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,34.0
2022-11-26,-2.2,0.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,33.0
2022-11-27,2.8,0.4,True,False,True,False,False,False,False,False,False,False,False,False,True,False,29.0
2022-11-28,0.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,27.0
2022-11-29,-2.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,20.0
2022-11-30,-3.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,22.0
2022-12-01,-1.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,34.0
2022-12-02,-4.4,13.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.0
2022-12-03,-3.1,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,18.0
2022-12-04,-0.7,10.1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2022-12-05,1.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,27.0
2022-12-06,-0.1,5.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10.0
2022-12-07,-7.4,2.6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15.0
2022-12-08,-1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,29.0
2022-12-09,-1.6,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,20.0
2022-12-10,-0.8,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,20.0
2022-12-11,2.2,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,45.0
2022-12-12,-7.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,31.0
2022-12-13,-3.4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,25.0
2022-12-14,-0.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,32.0
2022-12-15,-5.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,26.0
2022-12-16,1.7,2.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.0
2022-12-17,-1.1,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,24.0
2022-12-18,0.1,3.2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,20.0
2022-12-19,-3.4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,29.0
2022-12-20,0.0,8.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.0
2022-12-21,0.7,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,29.0
2022-12-22,-1.4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,21.0
2022-12-23,-1.4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,22.0
2022-12-24,-1.3,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,40.0
2022-12-25,-4.1,38.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
2022-12-26,-2.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,26.0
2022-12-27,-2.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,21.0
2022-12-28,-0.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,25.0
2022-12-29,0.7,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,24.0
2022-12-30,-4.4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,23.0
2022-12-31,-2.1,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,31.0
2023-01-01,2.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,18.0
2023-01-02,-3.5,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25.0
2023-01-03,-3.7,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,24.0
2023-01-04,-1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,32.0
2023-01-05,0.6,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,35.0
2023-01-06,-1.4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,28.0
2023-01-07,2.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,23.0
2023-01-08,0.8,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,26.0
2023-01-09,0.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25.0
2023-01-10,0.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,20.0
2023-01-11,4.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,33.0
2023-01-12,-1.5,15.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0
2023-01-13,-5.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25.0
2023-01-14,3.2,4.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,19.0
2023-01-15,-1.8,3.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0
2023-01-16,-0.3,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,21.0
2023-01-17,2.8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23.0
2023-01-18,-4.4,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25.0
2023-01-19,-3.4,2.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.0
2023-01-20,-4.2,18.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0
2023-01-21,-2.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,30.0
2023-01-22,1.2,3.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0
2023-01-23,1.5,2.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0
2023-01-24,1.0,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,23.0
2023-01-25,-3.1,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25.0
2023-01-26,-5.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,24.0
2023-01-27,0.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,27.0
2023-01-28,-0.3,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,28.0
2023-01-29,2.1,3.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17.0
2023-01-30,2.9,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,22.0
2023-01-31,1.6,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,33.0
2023-02-01,3.3,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.0
2023-02-02,2.2,2.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,23.0
2023-02-03,3.1,4.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.0
2023-02-04,0.1,0.6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,31.0
2023-02-05,1.6,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,43.0
2023-02-06,2.7,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,13.0
2023-02-07,4.5,12.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.0
2023-02-08,1.6,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,18.0
2023-02-09,4.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,40.0
2023-02-10,2.2,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,20.0
2023-02-11,2.8,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,36.0
2023-02-12,5.3,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,26.0
2023-02-13,-1.5,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,32.0
2023-02-14,0.4,19.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.0
2023-02-15,0.1,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,38.0
2023-02-16,-1.8,14.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.0
2023-02-17,2.5,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,21.0
2023-02-18,6.3,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,31.0
2023-02-19,3.9,7.1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,19.0
2023-02-20,5.3,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,32.0
2023-02-21,7.7,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,20.0
2023-02-22,8.5,1.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,25.0
2023-02-23,5.2,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.0
2023-02-24,9.0,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,23.0
2023-02-25,6.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,31.0
2023-02-26,3.9,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,26.0
2023-02-27,4.7,4.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,18.0
2023-02-28,2.7,0.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,28.0
2023-03-01,4.4,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,30.0
2023-03-02,5.9,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,29.0
2023-03-03,9.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,23.0
2023-03-04,11.6,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,47.0
2023-03-05,4.0,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,30.0
2023-03-06,8.7,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,24.0
2023-03-07,5.3,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,29.0
2023-03-08,9.3,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,24.0
2023-03-09,8.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,21.0
2023-03-10,4.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,32.0
2023-03-11,11.1,6.6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,9.0
2023-03-12,7.5,8.2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,14.0
2023-03-13,7.9,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,38.0
2023-03-14,6.8,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,23.0
2023-03-15,8.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,23.0
2023-03-16,11.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,23.0
2023-03-17,9.6,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,30.0
2023-03-18,11.2,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,44.0
2023-03-19,11.5,2.2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,29.0
2023-03-20,14.1,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,33.0
2023-03-21,10.1,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,29.0
2023-03-22,7.5,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,35.0
2023-03-23,14.1,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,48.0
2023-03-24,10.8,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,37.0
2023-03-25,14.7,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,44.0
2023-03-26,13.1,0.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,59.0
2023-03-27,12.0,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,38.0
2023-03-28,13.4,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,38.0
2023-03-29,17.7,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,74.0
2023-03-30,18.2,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,62.0
2023-03-31,13.4,0.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,40.0
2023-04-01,13.8,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,58.0
2023-04-02,16.4,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,76.0
2023-04-03,11.8,10.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,15.0
2023-04-04,14.9,14.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7.0
2023-04-05,14.3,16.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.0
2023-04-06,15.3,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,60.0
2023-04-07,12.7,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,40.0
2023-04-08,11.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,60.0
2023-04-09,10.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,41.0
2023-04-10,12.6,5.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,26.0
2023-04-11,14.5,12.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.0
2023-04-12,15.1,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,63.0
2023-04-13,20.9,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,83.0
2023-04-14,19.0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,58.0
2023-04-15,14.0,3.4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,39.0
2023-04-16,17.5,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,104.0
2023-04-17,15.8,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,58.0
2023-04-18,16.3,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,78.0
2023-04-19,17.7,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,63.0
2023-04-20,19.0,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,98.0
2023-04-21,16.8,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,63.0
2023-04-22,20.5,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,135.0
2023-04-23,15.1,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,79.0
2023-04-24,18.2,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,72.0
2023-04-25,24.9,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,103.0
2023-04-26,19.1,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,69.0
2023-04-27,22.3,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,110.0
2023-04-28,19.1,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,87.0
2023-04-29,20.5,6.6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,57.0
2023-04-30,19.1,11.1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,36.0
2023-05-01,19.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,88.0
2023-05-02,17.7,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,77.0
2023-05-03,20.8,13.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,18.0
2023-05-04,17.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,83.0
2023-05-05,21.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,137.0
2023-05-06,23.0,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,160.0
2023-05-07,21.3,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,158.0
2023-05-08,19.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,74.0
2023-05-09,21.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,125.0
2023-05-10,20.1,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,90.0
2023-05-11,23.3,9.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,31.0
2023-05-12,16.6,8.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,31.0
2023-05-13,20.4,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,112.0
2023-05-14,16.4,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,107.0
2023-05-15,17.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,91.0
2023-05-16,25.1,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,159.0
2023-05-17,24.0,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,146.0
2023-05-18,20.1,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,112.0
2023-05-19,18.3,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,90.0
2023-05-20,14.8,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,124.0
2023-05-21,20.9,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,146.0
2023-05-22,28.4,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,173.0
2023-05-23,23.6,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,142.0
2023-05-24,21.2,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,104.0
2023-05-25,23.9,7.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,71.0
2023-05-26,18.9,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,98.0
2023-05-27,22.1,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,182.0
2023-05-28,23.2,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,173.0
2023-05-29,22.8,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,140.0
2023-05-30,25.1,0.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,117.0
2023-05-31,24.1,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,150.0
2023-06-01,25.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,149.0
2023-06-02,21.6,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,113.0
2023-06-03,25.7,0.0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,216.0
2023-06-04,27.6,0.0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,241.0
2023-06-05,21.1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,144.0
2023-06-06,21.4,10.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,32.0
2023-06-07,27.0,0.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,174.0
2023-06-08,23.2,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,137.0
2023-06-09,27.3,0.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,185.0
2023-06-10,22.7,0.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,170.0
2023-06-11,27.5,0.0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,200.0
2023-06-12,24.2,2.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,103.0
2023-06-13,24.5,11.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,39.0
2023-06-14,27.8,0.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,177.0
2023-06-15,23.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,135.0
2023-06-16,21.6,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,142.0
2023-06-17,22.9,0.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,162.0
2023-06-18,25.1,0.0,True,True,True,False,False,False,False,True,False,False,False,False,False,False,179.0
2023-06-19,20.1,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,102.0
2023-06-20,25.6,0.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,166.0
2023-06-21,22.7,0.2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,122.0
2023-06-22,26.9,0.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,163.0
2023-06-23,18.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,96.0
2023-06-24,22.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,147.0
2023-06-25,19.7,0.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,143.0
2023-06-26,21.9,6.9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,47.0
2023-06-27,24.5,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,154.0
2023-06-28,23.4,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,135.0
2023-06-29,23.2,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,136.0
2023-06-30,23.4,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,151.0
2023-07-01,24.3,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,183.0
2023-07-02,21.2,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,149.0
2023-07-03,25.5,0.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,144.0
2023-07-04,25.3,0.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,189.0
2023-07-05,24.5,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,127.0
2023-07-06,24.9,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,130.0
2023-07-07,24.2,10.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,45.0
2023-07-08,28.5,0.0,True,True,True,False,False,False,False,False,True,False,False,False,False,False,200.0
2023-07-09,23.1,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,151.0
2023-07-10,22.5,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,121.0
2023-07-11,21.3,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,101.0
2023-07-12,20.5,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,120.0
2023-07-13,19.9,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,98.0
2023-07-14,20.7,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,110.0
2023-07-15,22.7,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,157.0
2023-07-16,23.6,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,183.0
2023-07-17,22.8,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,103.0
2023-07-18,20.6,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,106.0
2023-07-19,24.7,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,157.0
2023-07-20,24.2,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,146.0
2023-07-21,21.8,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,112.0
2023-07-22,20.5,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,139.0
2023-07-23,23.4,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,185.0
2023-07-24,22.3,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,118.0
2023-07-25,18.1,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,86.0
2023-07-26,21.4,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,112.0
2023-07-27,22.1,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,108.0
2023-07-28,19.1,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,115.0
2023-07-29,21.7,9.1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,39.0
2023-07-30,17.4,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,107.0
2023-07-31,24.3,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,146.0
2023-08-01,23.9,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,129.0
2023-08-02,20.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,114.0
2023-08-03,21.4,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,101.0
2023-08-04,14.3,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,76.0
2023-08-05,17.3,0.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,108.0
2023-08-06,19.3,0.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,114.0
2023-08-07,17.2,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,96.0
2023-08-08,21.5,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,100.0
2023-08-09,24.5,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,97.0
2023-08-10,16.4,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,73.0
2023-08-11,17.1,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,70.0
2023-08-12,19.6,2.8,True,False,False,False,False,False,False,False,False,True,False,False,False,False,80.0
